Id,Artist,Title,Description,Tags,publishedAt,View,Like,CommentCount,pushblishDayName,Duration,SheetName
LqPr212NoN8,FUNKY MONKEY BΛBY'S,明日へ,"Provided to YouTube by Dreamusic Inc.

明日へ · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/オオバコウスケ · FUNKY MONKEY BABYS/川村結花

10th Anniversary BEST ""YELL""

℗ 2016 DREAMUSIC

Released on: 2016-01-25

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/オオバコウスケ', 'FUNKY MONKEY BABYS/川村結花', '10th', 'Anniversary', 'BEST', 'YELL', '明日へ']",2018-10-01 11:14:28,4844,12,0,Monday,0.00337962962962963,Song
Dnj5tCSS5d4,FUNKY MONKEY BΛBY'S,LOVE SONG,"Provided to YouTube by Dreamusic Inc.

LOVE SONG · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/川村結花 · FUNKY MONKEY BABYS/川村結花

LOVE SONG

℗ 2011 DREAMUSIC

Released on: 2011-11-16

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/川村結花', 'LOVE SONG']",2018-10-01 11:14:27,14394,59,0,Monday,0.00415509259259259,Song
GHXU6WgcPJU,FUNKY MONKEY BΛBY'S,Journey,"Provided to YouTube by Dreamusic Inc.

Journey · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/Naoki-T · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ ５

℗ 2012 DREAMUSIC

Released on: 2012-12-26

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/Naoki-T', 'ファンキーモンキーベイビーズ ５', 'Journey']",2018-10-01 11:14:26,13895,68,1,Monday,0.00243055555555556,Song
b0nTEydBnC4,FUNKY MONKEY BΛBY'S,風,"Provided to YouTube by Dreamusic Inc.

風 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/田中隼人/菅谷豊 · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ３

℗ 2008 DREAMUSIC

Released on: 2009-03-04

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/田中隼人/菅谷豊', 'ファンキーモンキーベイビーズ３', '風']",2018-10-01 11:14:26,76077,261,0,Monday,0.00320601851851852,Song
lRCRoM29nLI,FUNKY MONKEY BΛBY'S,ナツミ,"Provided to YouTube by Dreamusic Inc.

ナツミ · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/NAOKI-T · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ３

℗ 2008 DREAMUSIC

Released on: 2009-03-04

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/NAOKI-T', 'ファンキーモンキーベイビーズ３', 'ナツミ']",2018-10-01 11:14:26,109139,335,2,Monday,0.00346064814814815,Song
3huW1tLiw30,FUNKY MONKEY BΛBY'S,君の手の平でダンス'09,"Provided to YouTube by Dreamusic Inc.

君の手の平でダンス'09 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/NAOKI-T · FUNKY MONKEY BABYS

桜

℗ 2009 DREAMUSIC

Released on: 2009-02-18

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/NAOKI-T', '桜', ""君の手の平でダンス'09""]",2018-10-01 11:14:25,8674,17,0,Monday,0.00299768518518518,Song
9LS3qKZbhcc,FUNKY MONKEY BΛBY'S,Oh my lady,"Provided to YouTube by Dreamusic Inc.

Oh my lady · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ

℗ 2006 DREAMUSIC

Released on: 2006-07-19

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'Oh my lady']",2018-10-01 11:14:25,23482,25,0,Monday,0.00252314814814815,Song
ZoQUR01ltPQ,FUNKY MONKEY BΛBY'S,WE ARE FUNKY MONKEY BABYS,"Provided to YouTube by Dreamusic Inc.

WE ARE FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/soundbreakers · FUNKY MONKEY BABYS

10th Anniversary BEST ""YELL""

℗ 2016 DREAMUSIC

Released on: 2016-01-25

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/soundbreakers', '10th Anniversary BEST YELL WE ARE FUNKY MONKEY BABYS']",2018-10-01 11:14:25,3145,7,0,Monday,0.00313657407407407,Song
dtQsEUzPOok,FUNKY MONKEY BΛBY'S,太陽おどり〜新八王子音頭〜,"Provided to YouTube by Dreamusic Inc.

太陽おどり〜新八王子音頭〜 · FUNKY MONKEY BABYS · いずみたく · 井田誠一

ファンキーモンキーベイビーズ３

℗ 2008 DREAMUSIC

Released on: 2009-03-04

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'いずみたく', '井田誠一', 'ファンキーモンキーベイビーズ３', '太陽おどり〜新八王子音頭〜']",2018-10-01 11:14:25,51155,277,6,Monday,0.00195601851851852,Song
IMQIEEsI5e4,FUNKY MONKEY BΛBY'S,笑顔,"Provided to YouTube by Dreamusic Inc.

笑顔 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ

℗ 2006 DREAMUSIC

Released on: 2006-07-19

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', '笑顔']",2018-10-01 11:14:24,13394,34,0,Monday,0.0031712962962963,Song
ypVJILRls4w,FUNKY MONKEY BΛBY'S,あなたへ,"Provided to YouTube by Dreamusic Inc.

あなたへ · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/NAOKI-T · FUNKY MONKEY BABYS

告白

℗ 2008 DREAMUSIC

Released on: 2008-07-23

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/NAOKI-T', '告白', 'あなたへ']",2018-10-01 11:14:24,41848,122,3,Monday,0.00332175925925926,Song
ZCbC-I5NBiA,FUNKY MONKEY BΛBY'S,LOVE乱舞〜恋のミッション〜,"Provided to YouTube by Dreamusic Inc.

LOVE乱舞〜恋のミッション〜 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/NAOKI-T · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ３

℗ 2008 DREAMUSIC

Released on: 2009-03-04

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/NAOKI-T', 'ファンキーモンキーベイビーズ３', 'LOVE乱舞〜恋のミッション〜']",2018-10-01 11:14:22,13910,108,3,Monday,0.00753472222222222,Song
0tRQz10Xl9o,FUNKY MONKEY BΛBY'S,Say! Joy!,"Provided to YouTube by Dreamusic Inc.

Say! Joy! · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/田中隼人 · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ ５

℗ 2012 DREAMUSIC

Released on: 2012-12-26

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/田中隼人', 'ファンキーモンキーベイビーズ ５', 'Say! Joy!']",2018-10-01 11:14:20,44482,161,3,Monday,0.00295138888888889,Song
OpEX6eH3n5Q,FUNKY MONKEY BΛBY'S,街中でケンカしてるカップルを見かけると大抵女性が怒ってる,"Provided to YouTube by Dreamusic Inc.

街中でケンカしてるカップルを見かけると大抵女性が怒ってる · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/YANAGIMAN · FUNKY MONKEY BABYS

サヨナラじゃない

℗ 2012 DREAMUSIC

Released on: 2012-11-21

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/YANAGIMAN', 'サヨナラじゃない', '街中でケンカしてるカップルを見かけると大抵女性が怒ってる']",2018-10-01 11:14:20,14666,88,0,Monday,0.00310185185185185,Song
346GRpLnnLw,FUNKY MONKEY BΛBY'S,サヨナラの向こう側,"Provided to YouTube by Dreamusic Inc.

サヨナラの向こう側 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/YANAGIMAN · FUNKY MONKEY BABYS

ランウェイ☆ビート

℗ 2011 DREAMUSIC

Released on: 2011-03-16

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/YANAGIMAN', 'ランウェイ☆ビート', 'サヨナラの向こう側']",2018-10-01 11:14:19,9834,54,0,Monday,0.00434027777777778,Song
OQfwpgSSA3s,FUNKY MONKEY BΛBY'S,ランウェイ☆ビート,"Provided to YouTube by Dreamusic Inc.

ランウェイ☆ビート · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/田中隼人 · FUNKY MONKEY BABYS

ランウェイ☆ビート

℗ 2011 DREAMUSIC

Released on: 2011-03-16

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/田中隼人', 'ランウェイ☆ビート']",2018-10-01 11:14:19,4253,26,0,Monday,0.00322916666666667,Song
RQeMV0C-4lQ,FUNKY MONKEY BΛBY'S,ナイトショット,"Provided to YouTube by Dreamusic Inc.

ナイトショット · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/DJ JIN · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ３

℗ 2008 DREAMUSIC

Released on: 2009-03-04

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/DJ JIN', 'ファンキーモンキーベイビーズ３', 'ナイトショット']",2018-10-01 11:14:19,12860,27,0,Monday,0.00290509259259259,Song
npvWNSZroIg,FUNKY MONKEY BΛBY'S,もう君がいない,"Provided to YouTube by Dreamusic Inc.

もう君がいない · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/菅谷豊/大塚利恵 · FUNKY MONKEY BABYS/菅谷豊/大塚利恵

もう君がいない

℗ 2007 DREAMUSIC

Released on: 2007-10-31

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/菅谷豊/大塚利恵', 'もう君がいない']",2018-10-01 11:14:19,32849,136,0,Monday,0.00335648148148148,Song
2hTaVJWqGgA,FUNKY MONKEY BΛBY'S,ALWAYS,"Provided to YouTube by Dreamusic Inc.

ALWAYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ

℗ 2006 DREAMUSIC

Released on: 2006-07-19

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'ALWAYS']",2018-10-01 11:14:18,22072,84,0,Monday,0.00302083333333333,Song
vQhd8v2Z0rk,FUNKY MONKEY BΛBY'S,この世界に生まれたわけ,"Provided to YouTube by Dreamusic Inc.

この世界に生まれたわけ · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/YANAGIMAN · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ ５

℗ 2012 DREAMUSIC

Released on: 2012-12-26

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/YANAGIMAN', 'ファンキーモンキーベイビーズ ５', 'この世界に生まれたわけ']",2018-10-01 11:14:18,141864,470,4,Monday,0.00412037037037037,Song
DIm4YYJGJ64,FUNKY MONKEY BΛBY'S,ラブレター,"Provided to YouTube by Dreamusic Inc.

ラブレター · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/soundbreakers · FUNKY MONKEY BABYS

それでも信じてる／ラブレター

℗ 2011 DREAMUSIC

Released on: 2011-06-08

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/soundbreakers', 'それでも信じてる／ラブレター', 'ラブレター']",2018-10-01 11:14:17,9448,54,0,Monday,0.00396990740740741,Song
dICskKlzPjg,FUNKY MONKEY BΛBY'S,Lovin' Life,"Provided to YouTube by Dreamusic Inc.

Lovin' Life · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/菅谷豊 · FUNKY MONKEY BABYS

10th Anniversary BEST ""LOVE""

℗ 2016 DREAMUSIC

Released on: 2016-01-25

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/菅谷豊', ""10th Anniversary BEST LOVE Lovin' Life""]",2018-10-01 11:14:17,4859,18,0,Monday,0.0033912037037037,Song
TYiJrPgv418,FUNKY MONKEY BΛBY'S,風,"Provided to YouTube by Dreamusic Inc.

風 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/田中隼人/菅谷豊 · FUNKY MONKEY BABYS

希望の唄/風

℗ 2008 DREAMUSIC

Released on: 2008-11-05

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/田中隼人/菅谷豊', '希望の唄/風', '風']",2018-10-01 11:14:16,22401,147,4,Monday,0.00321759259259259,Song
cQ4ORsn2MRc,FUNKY MONKEY BΛBY'S,ろくでなしCRUISE,"Provided to YouTube by Dreamusic Inc.

ろくでなしCRUISE · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ

℗ 2006 DREAMUSIC

Released on: 2006-07-19

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'ろくでなしCRUISE']",2018-10-01 11:14:16,13939,22,0,Monday,0.00248842592592593,Song
5lKbADLECmA,FUNKY MONKEY BΛBY'S,ぼくはサンタクロース（DJケミカル＆Floor on the Intelligence remix),"Provided to YouTube by Dreamusic Inc.

ぼくはサンタクロース（DJケミカル＆Floor on the Intelligence remix) · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

希望の唄/風

℗ 2008 DREAMUSIC

Released on: 2008-11-05

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', '希望の唄/風', 'ぼくはサンタクロース（DJケミカル＆Floor on the Intelligence remix)']",2018-10-01 11:14:15,11158,63,1,Monday,0.00368055555555555,Song
C1JHkwfP62Y,FUNKY MONKEY BΛBY'S,最後の人,"Provided to YouTube by Dreamusic Inc.

最後の人 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/YANAGIMAN · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ ５

℗ 2012 DREAMUSIC

Released on: 2012-12-26

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/YANAGIMAN', 'ファンキーモンキーベイビーズ ５', '最後の人']",2018-10-01 11:14:15,11301,39,0,Monday,0.00335648148148148,Song
FA3q46jbzmk,FUNKY MONKEY BΛBY'S,笑顔,"Provided to YouTube by Dreamusic Inc.

笑顔 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

そのまんま東へ

℗ 2006 DREAMUSIC

Released on: 2006-01-25

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'そのまんま東へ', '笑顔']",2018-10-01 11:14:15,21227,66,0,Monday,0.0031712962962963,Song
jaT2X70CKEA,FUNKY MONKEY BΛBY'S,GO!GO!ライダー,"Provided to YouTube by Dreamusic Inc.

GO!GO!ライダー · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

恋の片道切符

℗ 2006 DREAMUSIC

Released on: 2006-04-26

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', '恋の片道切符', 'GO!GO!ライダー']",2018-10-01 11:14:15,32836,124,0,Monday,0.00241898148148148,Song
jvpWP7yMFKo,FUNKY MONKEY BΛBY'S,そのまんま東へ,"Provided to YouTube by Dreamusic Inc.

そのまんま東へ · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

そのまんま東へ

℗ 2006 DREAMUSIC

Released on: 2006-01-25

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'そのまんま東へ']",2018-10-01 11:14:15,193300,555,0,Monday,0.00319444444444445,Song
vWz0Lye7Pec,FUNKY MONKEY BΛBY'S,ALWAYS,"Provided to YouTube by Dreamusic Inc.

ALWAYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

10th Anniversary BEST ""YELL""

℗ 2016 DREAMUSIC

Released on: 2016-01-25

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', '10th', 'Anniversary', 'BEST', 'YELL', 'ALWAYS']",2018-10-01 11:14:15,3940,11,0,Monday,0.00302083333333333,Song
2swMUkBvo6M,FUNKY MONKEY BΛBY'S,笑って笑って,"Provided to YouTube by Dreamusic Inc.

笑って笑って · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/福本バンビ · FUNKY MONKEY BABYS

LOVE SONG

℗ 2011 DREAMUSIC

Released on: 2011-11-16

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/福本バンビ', 'LOVE SONG', '笑って笑って']",2018-10-01 11:14:14,12534,23,0,Monday,0.00188657407407407,Song
5Y3ff9ku0ug,FUNKY MONKEY BΛBY'S,ぼくはサンタクロース,"Provided to YouTube by Dreamusic Inc.

ぼくはサンタクロース · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

もう君がいない

℗ 2007 DREAMUSIC

Released on: 2007-10-31

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'もう君がいない', 'ぼくはサンタクロース']",2018-10-01 11:14:14,230691,981,18,Monday,0.00356481481481481,Song
Iy-q_QnPCJ4,FUNKY MONKEY BΛBY'S,One,"Provided to YouTube by Dreamusic Inc.

One · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ

℗ 2006 DREAMUSIC

Released on: 2006-07-19

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'One']",2018-10-01 11:14:14,46178,149,4,Monday,0.00299768518518518,Song
L8G9-pNinhQ,FUNKY MONKEY BΛBY'S,あとひとつ,"Provided to YouTube by Dreamusic Inc.

あとひとつ · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/川村結花 · FUNKY MONKEY BABYS/川村結花

10th Anniversary BEST ""YELL""

℗ 2016 DREAMUSIC

Released on: 2016-01-25

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/川村結花', '10th', 'Anniversary', 'BEST', 'YELL', 'あとひとつ']",2018-10-01 11:14:14,17409,83,1,Monday,0.00392361111111111,Song
Tq5oRrbiXI4,FUNKY MONKEY BΛBY'S,アワービート,"Provided to YouTube by Dreamusic Inc.

アワービート · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/田中隼人 · FUNKY MONKEY BABYS

あとひとつ

℗ 2010 DREAMUSIC

Released on: 2010-08-04

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/田中隼人', 'あとひとつ', 'アワービート']",2018-10-01 11:14:14,5122,31,0,Monday,0.00350694444444444,Song
Wkhh3jZ4BCg,FUNKY MONKEY BΛBY'S,旅立ち,"Provided to YouTube by Dreamusic Inc.

旅立ち · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS/蔦谷好位置/菅谷豊 · FUNKY MONKEY BABYS

10th Anniversary BEST ""YELL""

℗ 2016 DREAMUSIC

Released on: 2016-01-25

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'FUNKY MONKEY BABYS/蔦谷好位置/菅谷豊', '10th', 'Anniversary', 'BEST', 'YELL', '旅立ち']",2018-10-01 11:14:14,3638,7,0,Monday,0.00388888888888889,Song
ixY-d3IdnGA,FUNKY MONKEY BΛBY'S,恋の片道切符,"Provided to YouTube by Dreamusic Inc.

恋の片道切符 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

恋の片道切符

℗ 2006 DREAMUSIC

Released on: 2006-04-26

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', '恋の片道切符']",2018-10-01 11:14:14,466932,1251,2,Monday,0.00320601851851852,Song
jJf4NNE12eY,FUNKY MONKEY BΛBY'S,勝負パンツ,"Provided to YouTube by Dreamusic Inc.

勝負パンツ · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ

℗ 2006 DREAMUSIC

Released on: 2006-07-19

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', '勝負パンツ']",2018-10-01 11:14:14,21862,55,0,Monday,0.00326388888888889,Song
ZVtvNtrdWj4,FUNKY MONKEY BΛBY'S,B・W・H,"Provided to YouTube by Dreamusic Inc.

B・W・H · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ

℗ 2006 DREAMUSIC

Released on: 2006-07-19

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'B・W・H']",2018-10-01 11:14:13,14514,44,1,Monday,0.00243055555555556,Song
eLQA2BwMLx4,FUNKY MONKEY BΛBY'S,ちっぽけな勇気,"Provided to YouTube by Dreamusic Inc.

ちっぽけな勇気 · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

10th Anniversary BEST ""YELL""

℗ 2016 DREAMUSIC

Released on: 2016-01-25

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', '10th', 'Anniversary', 'BEST', 'YELL', 'ちっぽけな勇気']",2018-10-01 11:14:13,11721,53,0,Monday,0.00353009259259259,Song
rPPZEKvw7ow,FUNKY MONKEY BΛBY'S,そのまんま東へ,"Provided to YouTube by Dreamusic Inc.

そのまんま東へ · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ

℗ 2006 DREAMUSIC

Released on: 2006-07-19

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'そのまんま東へ']",2018-10-01 11:14:13,15219,51,0,Monday,0.00319444444444445,Song
CN3tlpMA5Yo,FUNKY MONKEY BΛBY'S,チェケラッチョ,"Provided to YouTube by Dreamusic Inc.

チェケラッチョ · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS · FUNKY MONKEY BABYS

ファンキーモンキーベイビーズ

℗ 2006 DREAMUSIC

Released on: 2006-07-19

Auto-generated by YouTube.","['FUNKY MONKEY BABYS', 'ファンキーモンキーベイビーズ', 'チェケラッチョ']",2018-10-01 11:14:11,16647,45,0,Monday,0.00148148148148148,Song
